Codice_scuola, Perc_certificato_agibilita_abitabilita, Perc_certificato_collaudo_statico, Perc_certificato_omologazione_centrale_termi, Perc_certificato_prevenzione_incendi_cpi, Perc_nullaosta_provvisorio_prevenzione_incendi_nop, Perc_certificato_collaudo_impianto_spegnimento, Perc_documento_valutazione_rischio, Perc_piano_emergenza, Perc_Media
MIMM8AX01P, 100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,50.0
LIEE004007, 100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0
FGMM877016, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
PVEE81308L, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
PGEE048035, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
CSMM86103R, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
SAEE829026, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
MIEE8EV01N, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
VASL040006, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
VIMM82801X, 100.0 ,0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
SAPS06101D, 0.0 ,0.0 ,66.66666666666667 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,33.333333333333336
FGEE827027, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,25.0
MIEE8D303D, 0.0 ,0.0 ,100.0 ,50.0 ,50.0 ,0.0 ,50.0 ,50.0 ,37.5
TSMM81701C, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
FEIC81300G, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
SAEE8BB01A, 100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,100.0 ,50.0
TVIC86900T, 100.0 ,50.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,43.75
RIEE80902V, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
CHEE83502T, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
GEEE83501P, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,12.5
NUIS01800E, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,0.0 ,12.5
VAEE80605E, 100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,50.0 ,50.0 ,50.0
BOEE855011, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
APIC82300C, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
BARA06701A, 50.0 ,100.0 ,0.0 ,50.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
NAMM8EX01T, 100.0 ,60.0 ,60.0 ,100.0 ,0.0 ,60.0 ,100.0 ,100.0 ,72.5
CEEE8A001Q, 100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
SARH020509, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
FIIC86500G, 0.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,62.5
NAEE00506C, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
RMTA07201T, 0.0 ,0.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,62.5
BLMM828018, 0.0 ,0.0 ,50.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,31.25
FIIS013003, 100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,62.5
FGIS03400B, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,37.5
TATF02751E, 100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
SAEE04403A, 100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
VIEE84005Q, 50.0 ,0.0 ,50.0 ,0.0 ,0.0 ,0.0 ,50.0 ,50.0 ,25.0
LCEE81204R, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
CZMM821014, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
PEEE81101R, 0.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,62.5
ROEE82204L, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
CSMM85107A, 0.0 ,50.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,43.75
BAEE09503G, 100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,87.5
ENPS01801C, 50.0 ,100.0 ,50.0 ,0.0 ,50.0 ,50.0 ,50.0 ,100.0 ,56.25
TOMM865017, 100.0 ,100.0 ,0.0 ,50.0 ,0.0 ,0.0 ,100.0 ,100.0 ,56.25
RMEE8CM026, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
MIEE8EX04C, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
CAIC83400Q, 0.0 ,0.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,62.5
NAIC8B5009, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
LOEE80402D, 50.0 ,0.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,56.25
SSMM834015, 50.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,18.75
CAEE03701A, 0.0 ,50.0 ,0.0 ,50.0 ,0.0 ,100.0 ,100.0 ,100.0 ,50.0
TVEE85202G, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
CSEE823033, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,0.0 ,37.5
ALEE810017, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,25.0
TAMM85501N, 0.0 ,50.0 ,100.0 ,50.0 ,0.0 ,50.0 ,50.0 ,50.0 ,43.75
FIRF004011, 100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,62.5
CEPS02801D, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
BAIC803007, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,50.0
BAEE83101D, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
MCEE825019, 0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,50.0
LOMM805017, 100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,75.0
VAEE86702V, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
PDEE89202X, 100.0 ,50.0 ,100.0 ,50.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
BSEE89902A, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
CZPM009014, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,100.0 ,37.5
CREE825015, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
CNEE84301V, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
PZEE886048, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
IMEE815022, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
VVEE82206R, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,12.5
ROEE80602L, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
BGMM84503D, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
UDEE81702L, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
CZMM864012, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
CZMM82501B, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
MITD026012, 100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,50.0
ALMM82202D, 100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,75.0
NAIS00300L, 100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,50.0
FIIC86000C, 0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,50.0
VTEE819015, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
GEEE804057, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
RMEE88001V, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
SAMM8BE01R, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
MIMM8CF017, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
ISEE82503V, 0.0 ,66.66666666666667 ,0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,45.833333333333336
SSIC84300V, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
CSIC82400P, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
TREE811013, 0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,50.0
CNMM841027, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,100.0 ,50.0
PDMM88401V, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,12.5
PNEE822013, 100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,87.5
ISEE81508D, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
BAMM84201V, 100.0 ,100.0 ,100.0 ,50.0 ,0.0 ,0.0 ,50.0 ,50.0 ,56.25
VBEE815072, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
LUMM84202C, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
RNEE81502P, 0.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,87.5
CAEE882028, 0.0 ,50.0 ,0.0 ,50.0 ,0.0 ,50.0 ,0.0 ,0.0 ,18.75
PEEE80501D, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,12.5
PVMM819028, 100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,37.5
NAIS12300P, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
LUEE84305C, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
CBEE82002G, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
RMIC89400P, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
LEEE875045, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
ALEE816016, 0.0 ,0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
TPIC84100G, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,12.5
TOTD03452B, 0.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,62.5
NAEE850014, 100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,87.5
MEEE837062, 0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,50.0
SAEE8AN028, 100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,100.0 ,50.0
GEPS080004, 50.0 ,100.0 ,50.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,62.5
BNPC02000N, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
AVEE84202B, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
SSEE025187, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
NAEE220035, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
RMEE8D1018, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
TEEE82404L, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,0.0 ,25.0
CSEE83805V, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,12.5
NAEE16604P, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
PEMM82601D, 0.0 ,33.333333333333336 ,33.333333333333336 ,0.0 ,0.0 ,0.0 ,33.333333333333336 ,33.333333333333336 ,16.666666666666668
TVMM817049, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
TARH032029, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
NAEE21401Q, 100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,87.5
CRTL003013, 0.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,87.5
BAMM81601A, 0.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
PVEE807034, 100.0 ,0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
TOEE8AL04P, 100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
TVEE82402B, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
ANRH00850C, 100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,75.0
COEE84406L, 0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,37.5
TAMM82201A, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
MIEE8FN029, 100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,75.0
NAEE8DD01R, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,12.5
PGIS013005, 50.0 ,50.0 ,0.0 ,50.0 ,0.0 ,50.0 ,0.0 ,0.0 ,25.0
CHMM838017, 0.0 ,33.333333333333336 ,33.333333333333336 ,0.0 ,0.0 ,33.333333333333336 ,100.0 ,100.0 ,37.5
UDEE85503C, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,100.0 ,75.0
BIMM802027, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
APIC838006, 100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,100.0 ,87.5
LTMM83601L, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,25.0
MCEE83501X, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
ENIS00200C, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
AVMM88302L, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
NAIS01100G, 100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,87.5
LOMM80802Q, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
FRTF06050T, 33.333333333333336 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,29.166666666666668
CSEE86702Q, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
PAMM834012, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,0.0 ,12.5
REEE82401L, 0.0 ,0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
RMTD05151L, 0.0 ,0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
RMIC8DP005, 0.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,62.5
MNEE805026, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,100.0 ,75.0
AREE81501R, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
OREE82805P, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
CTEE8AG02T, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
PGEE827022, 100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
TOMM836017, 100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,100.0 ,75.0
UDEE851024, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
AVMM88101X, 100.0 ,0.0 ,50.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,43.75
GEIC867004, 0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,50.0
BLEE80705C, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
SAMM857018, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
RMEE8DK025, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
BOMM82101R, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,37.5
CNEE850023, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
BAIC838006, 0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,37.5
VIEE81801A, 50.0 ,0.0 ,0.0 ,50.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
NAEE83601T, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,25.0
MOEE83101A, 0.0 ,100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
LTMM85001V, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
PERI00101X, 0.0 ,50.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,6.25
VEEE827052, 0.0 ,0.0 ,0.0 ,0.0 ,50.0 ,100.0 ,100.0 ,100.0 ,43.75
BNMM80403C, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
LURH02101N, 0.0 ,33.333333333333336 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,29.166666666666668
VBEE80411R, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
NAMM84901V, 100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,75.0
CSTD07301A, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
MITD096018, 100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,50.0
PDPS01000T, 0.0 ,50.0 ,100.0 ,50.0 ,16.666666666666668 ,16.666666666666668 ,66.66666666666667 ,66.66666666666667 ,45.833333333333336
GEEE80802B, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
SAEE10401P, 50.0 ,100.0 ,100.0 ,50.0 ,0.0 ,50.0 ,100.0 ,100.0 ,68.75
FRTD01301N, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
BORC00302A, 100.0 ,50.0 ,50.0 ,0.0 ,0.0 ,0.0 ,50.0 ,50.0 ,37.5
SAPC013011, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
PNEE81201C, 100.0 ,33.333333333333336 ,66.66666666666667 ,0.0 ,0.0 ,0.0 ,100.0 ,66.66666666666667 ,45.833333333333336
SSIC854009, 0.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,62.5
SOPS050001, 25.0 ,0.0 ,50.0 ,0.0 ,0.0 ,0.0 ,25.0 ,25.0 ,15.625
PIIC82700G, 100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
ARIC83600Q, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
TOEE8AT02L, 100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,75.0
VBEE81208G, 100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,75.0
CNEE854019, 0.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,62.5
CAEE088017, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,37.5
CTIC83800Q, 0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,25.0
TVEE868069, 80.0 ,60.0 ,80.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,52.5
SIIS00300R, 100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
MEMM857011, 50.0 ,0.0 ,50.0 ,0.0 ,0.0 ,0.0 ,50.0 ,50.0 ,25.0
RMIC820005, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
VAIC81300B, 50.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,43.75
LIIS01100C, 0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,37.5
MITD01601B, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
AGPM03000A, 0.0 ,66.66666666666667 ,33.333333333333336 ,0.0 ,0.0 ,100.0 ,33.333333333333336 ,100.0 ,41.66666666666667
LEIC87500X, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
CSEE856018, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
MITF290008, 33.333333333333336 ,33.333333333333336 ,33.333333333333336 ,0.0 ,33.333333333333336 ,33.333333333333336 ,66.66666666666667 ,66.66666666666667 ,37.50000000000001
NUEE880025, 0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,12.5
GEIS00100N, 50.0 ,100.0 ,50.0 ,50.0 ,0.0 ,0.0 ,50.0 ,50.0 ,43.75
BIMM80702A, 100.0 ,100.0 ,66.66666666666667 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,58.333333333333336
BNEE85202T, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
PDEE05907E, 100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,87.5
SVPS01000V, 100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,75.0
GOTN011011, 50.0 ,100.0 ,50.0 ,50.0 ,0.0 ,0.0 ,100.0 ,100.0 ,56.25
VBMM81501P, 0.0 ,100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,50.0
PDMM87204Q, 100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0
VREE88401N, 0.0 ,0.0 ,0.0 ,100.0 ,0.0 ,0.0 ,0.0 ,50.0 ,18.75
NAMM898014, 100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,0.0 ,100.0 ,100.0 ,62.5
NAIC8AG00A, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
BATA033013, 100.0 ,100.0 ,100.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,75.0
VAEE873059, 100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,0.0 ,100.0 ,100.0 ,62.5
TVIS019001, 100.0 ,0.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,100.0 ,62.5
ROEE803036, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
CERH03201V, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
CNEE82802T, 0.0 ,100.0 ,100.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,50.0
CAMM84201Q, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,100.0 ,100.0 ,25.0
MIMM8AM01P, 100.0 ,100.0 ,100.0 ,0.0 ,100.0 ,0.0 ,100.0 ,100.0 ,75.0
